date,meal_type,title,brand,serving_name,amount,amount_in_grams,calories,carbs,carbs_fiber,carbs_sugar,cholesterol,fat,fat_saturated,fat_unsaturated,potassium,protein,sodium
2020-07-22,dinner,Fläsk ytter file,,g,95.0,95.0,114.00000000000001,0.47500000000000003,0.0,0.0,0.0,4.75,0.0,0.0,0.0,16.150000000000002,0.0
2020-07-22,dinner,Tomato,,g,134.0,134.0,24.12,5.2126,1.608,3.5242,0.0,0.268,0.037520000000000005,0.15276,0.31758000000000003,1.1792,0.0067
2020-07-22,dinner,Skogaholm originalrost,,g,69.0,69.0,179.4,33.81,1.6560000000000001,1.8630000000000002,0.0,2.001,0.34500000000000003,1.6560000000000001,0.0,6.072000000000001,0.0
2020-07-22,dinner,Oliv olja,Olja,g,2.0,2.0,16.56,0.0,0.0,0.0,0.0,1.84,0.28,1.62,0.0,0.0,0.0
2020-07-22,dinner,Corn flakes original,Kellog's,g,40.0,40.0,142.8,34.284,1.428571428571428,4.284000000000001,0.0,0.0,0.0,0.0,0.0642857142857144,2.856,0.2857142857142856
2020-07-22,dinner,Spring onion,,g,5.0,5.0,1.6,0.367,0.13,0.1165,0.0,0.009500000000000001,0.0016,0.005050000000000001,0.013800000000000002,0.09150000000000001,0.0008
2020-07-22,dinner,Onion,,g,13.0,13.0,5.2,1.2142,0.221,0.5550999999999999,0.0,0.013000000000000001,0.0054600000000000004,0.0039,0.01898,0.14300000000000002,0.0005200000000000001
2020-07-22,dinner,Garlic,,g,2.0,2.0,2.98,0.6612,0.042,0.02,0.0,0.01,0.00178,0.005200000000000001,0.008020000000000001,0.1272,0.00034
2020-07-22,lunch,Coffee,,cl,15.0,150.0,12.0,0.36,0.0,0.0,0.0,1.02,0.66,0.0,0.0,0.24,0.0
2020-07-22,lunch,Soppgrönsaker,Magnihill,100g,4.0,400.0,160.0,24.0,12.0,19.2,0.0,2.8,2.0,0.0,0.0,6.0,0.24
2020-07-22,lunch,Whey 100 Vanilla Ice Coffee,Bodylab,g,32.0,32.0,128.0,1.91999994913737,0.0,1.91999994913737,0.0,2.2399998982747396,0.7680000305175781,1.4719999949137372,0.0,24.0,0.00011520000298817954
2020-07-22,lunch,Fläsk ytter file,,g,233.0,233.0,279.6,1.165,0.0,0.0,0.0,11.65,0.0,0.0,0.0,39.61,0.0
2020-07-22,lunch,Oliv olja,Olja,g,4.0,4.0,33.12,0.0,0.0,0.0,0.0,3.68,0.56,3.24,0.0,0.0,0.0
2020-07-22,lunch,Amerikansk Dressing (Orginal),Kavli,g,11.0,11.0,66.0,0.825,0.0,0.6380000209769999,0.00502700008392334,6.93,0.5609999895059999,6.16,0.01078,0.165,0.099
2020-07-22,lunch,Peas frozen,,g,70.0,70.0,49.00000000000001,8.23529411764706,2.4705882352941178,3.294117647058824,0.0,0.0,0.0,0.0,0.11611764705882355,2.4705882352941178,0.04941176470588236
2020-07-22,lunch,Garlic,,g,5.0,5.0,7.45,1.6530000000000002,0.10500000000000001,0.05,0.0,0.025,0.00445,0.013000000000000001,0.020050000000000002,0.31800000000000006,0.0008500000000000001
2020-07-22,lunch,Onion,,g,32.0,32.0,12.8,2.9888,0.544,1.3663999999999998,0.0,0.032,0.01344,0.0096,0.04672,0.35200000000000004,0.00128
2020-07-22,snack,Coffee,,cl,15.0,150.0,12.0,0.36,0.0,0.0,0.0,1.02,0.66,0.0,0.0,0.24,0.0
2020-07-22,snack,Clear Whey,Bodylab,g,30.0,30.0,105.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,3e-05
2020-07-23,breakfast,Coffee,,cl,15.0,150.0,12.0,0.36,0.0,0.0,0.0,1.02,0.66,0.0,0.0,0.24,0.0
2020-07-23,breakfast,Coffee,,cl,15.0,150.0,12.0,0.36,0.0,0.0,0.0,1.02,0.66,0.0,0.0,0.24,0.0
2020-07-23,breakfast,Coffee,,cl,15.0,150.0,12.0,0.36,0.0,0.0,0.0,1.02,0.66,0.0,0.0,0.24,0.0
2020-07-23,breakfast,Whey 100  Mango Passion,Bodylab,g,50.0,50.0,195.0,3.5,0.5,1.75,0.0,3.5,1.5499999523162842,1.9500000476837158,0.0,36.5,0.01800000000000001
2020-07-23,dinner,Rökt skinka,Den Gamla Charkfabriken,Slice medium,1.0,11.5,14.145000000000001,1.4605,0.0,0.29900000000000004,0.0,0.3335,0.0,0.0,0.0,1.2995,0.0
2020-07-23,dinner,Boiled egg,,g,49.0,49.0,75.95,0.588,0.0,0.588,0.18277,5.198899999999999,1.60083,2.69059,0.061739999999999996,6.1642,0.06076
2020-07-23,dinner,Jalapeno,,g,36.0,36.0,10.44,2.34,1.008,1.4832,0.0,0.13319999999999999,0.03312,0.05075999999999999,0.0774,0.3276,0.00108
2020-07-23,dinner,Philadelphia Naturell Original,Mondeléz International,g,20.0,20.0,45.0,0.8600000381399999,0.0400000006,0.8600000381399999,0.0,4.2,2.8000000000000003,1.4000000000000001,0.0,1.08000001908,5.9999999999999995e-05
2020-07-23,dinner,Tomato,,g,116.0,116.0,20.88,4.5123999999999995,1.392,3.0507999999999997,0.0,0.23199999999999998,0.032479999999999995,0.13224,0.27491999999999994,1.0208,0.0058
2020-07-23,dinner,Skogaholm originalrost,,g,68.0,68.0,176.8,33.32,1.6320000000000001,1.8360000000000003,0.0,1.972,0.34,1.6320000000000001,0.0,5.984000000000001,0.0
2020-07-23,dinner,Skogaholm originalrost,,g,74.0,74.0,192.4,36.26,1.776,1.998,0.0,2.146,0.37,1.776,0.0,6.5120000000000005,0.0
2020-07-23,dinner,Salami,Gøl,g,2.0,2.0,8.540000000000001,0.02,0.0,0.01,0.0,0.78,0.32,0.46,0.0,0.36,0.001
2020-07-23,dinner,Gräddleverpastej,,g,37.0,37.0,111.0,3.33,0.0,1.1099999999999999,0.0,8.879999999999999,3.33,0.0,0.0,4.4399999999999995,0.00022200000882148743
2020-07-23,dinner,Chorizo Salami (Correct),Gøl,g,20.0,20.0,91.60000000000001,0.5,0.0,0.2,0.0,8.200000000000001,3.2,0.0,0.0,4.0,0.0008
2020-07-23,lunch,Shirataki nudlar,Risberg,g,100.0,100.0,18.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0
2020-07-23,lunch,Champinjoner,Burk,g,27.0,27.0,5.4,0.135,0.0,0.08100000321865083,0.0,0.10800000160932528,0.02700000040233132,0.08100000321865083,0.0,0.6209999871253957,0.00027
2020-07-23,lunch,Boiled egg,,g,55.0,55.0,85.25,0.66,0.0,0.66,0.20515000000000003,5.835500000000001,1.79685,3.02005,0.0693,6.9190000000000005,0.06820000000000001
2020-07-23,lunch,Raps Olja,Zeta,g,2.0,2.0,16.48,0.0,0.0,0.0,0.0,1.8319999694824218,0.17399999618530282,1.6580000305175782,0.0,0.0,0.0
2020-07-23,lunch,Fläsk karré,,g,196.0,196.0,333.2,0.0,0.0,0.0,0.16072,17.64,5.88,3.92,0.79576,35.28,0.43316
2020-07-23,lunch,Sesamolja,Ica Asia,g,1.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.13,0.87,0.0,0.0,0.0
2020-07-23,lunch,Kinesisk Soya,Favorit,g,9.0,9.0,12.33,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0
2020-07-23,lunch,Zucchini,,g,37.0,37.0,6.29,1.1506999999999998,0.37,0.925,0.0,0.1184,0.03108,0.037739999999999996,0.09657,0.4477,0.00296
2020-07-23,lunch,Spinach,,g,17.0,17.0,3.91,0.6171,0.37400000000000005,0.0714,0.0,0.068,0.017,0.051000000000000004,0.09486000000000001,0.4862,0.013430000000000001
2020-07-23,lunch,Garlic,,g,4.0,4.0,5.96,1.3224,0.084,0.04,0.0,0.02,0.00356,0.010400000000000001,0.016040000000000002,0.2544,0.00068
2020-07-23,snack,Cereales Corn Flakes Original,,g,30.0,30.0,107.1,25.2,0.0,3.0,0.0,0.12000000178813934,0.030000000447034835,0.06000000089406967,0.0504,2.4,0.21869999999999998
2020-07-23,snack,Yoghurt laktosfri  naturell,Ica,g,184.0,184.0,101.2,4.416000175476074,0.0,4.416000175476074,0.0,5.5200000000000005,3.495999956130982,1.84,0.0,7.176000175476075,0.0
2020-07-23,snack,Bodylab clear whey rasberry,,Serving,1.0,30.0,105.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,3e-05
2020-07-24,breakfast,Coffee,,cl,15.0,150.0,12.0,0.36,0.0,0.0,0.0,1.02,0.66,0.0,0.0,0.24,0.0
2020-07-24,breakfast,Coffee,,cl,15.0,150.0,12.0,0.36,0.0,0.0,0.0,1.02,0.66,0.0,0.0,0.24,0.0
2020-07-24,breakfast,Coffee,,cl,15.0,150.0,12.0,0.36,0.0,0.0,0.0,1.02,0.66,0.0,0.0,0.24,0.0
2020-07-24,breakfast,Coffee,,cl,15.0,150.0,12.0,0.36,0.0,0.0,0.0,1.02,0.66,0.0,0.0,0.24,0.0
2020-07-24,breakfast,Whey 100  Mango Passion,Bodylab,g,54.0,54.0,210.60000000000002,3.7800000000000002,0.54,1.8900000000000001,0.0,3.7800000000000002,1.673999948501587,2.1060000514984134,0.0,39.42,0.01944000000000001
2020-07-24,dinner,Flytande vita kron-ägg,,g,200.0,200.0,94.0,3.6,0.0,1.8,0.0,0.0,0.0,0.0,0.0,19.4,0.85
2020-07-24,dinner,Hushåll 26%,Arla,g,45.0,45.0,151.65,0.0045000000000000005,0.0,0.0,0.0,11.700000000000001,7.65,4.05,0.32625,11.25,0.007200000000000001
2020-07-24,dinner,Skogaholm originalrost,,g,35.0,35.0,91.00000000000001,17.150000000000002,0.8400000000000001,0.9450000000000002,0.0,1.0150000000000001,0.17500000000000002,0.8400000000000001,0.0,3.0800000000000005,0.0
2020-07-24,dinner,Highland Beef Talg,Johan Jureskog Selection,g,4.0,4.0,36.0,0.0,0.0,0.0,0.0,4.0,2.2800000000000002,1.56,0.0,0.0,0.0
2020-07-24,dinner,Zucchini,,g,257.0,257.0,43.69,7.992699999999999,2.57,6.425,0.0,0.8224,0.21588,0.26214,0.67077,3.1096999999999997,0.02056
2020-07-24,dinner,Whey 100  Mango Passion,Bodylab,g,56.0,56.0,218.40000000000003,3.9200000000000004,0.56,1.9600000000000002,0.0,3.9200000000000004,1.7359999465942384,2.1840000534057618,0.0,40.88,0.02016000000000001
2020-07-24,dinner,Chorizo Salami (Correct),Gøl,g,21.0,21.0,96.17999999999999,0.525,0.0,0.21,0.0,8.61,3.36,0.0,0.0,4.2,0.00084
2020-07-24,dinner,Rödlök,,g,100.0,100.0,30.0,6.0,0.0,0.0,0.0,0.100000001490116,0.0,0.0,0.0,1.20000004768372,0.0
2020-07-24,lunch,Champinjoner,Burk,g,23.0,23.0,4.6000000000000005,0.115,0.0,0.06900000274181367,0.0,0.09200000137090672,0.02300000034272668,0.06900000274181367,0.0,0.5289999890327445,0.00023
2020-07-24,lunch,Shirataki nudlar,Risberg,g,150.0,150.0,27.000000000000004,4.5,6.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0
2020-07-24,lunch,Boiled egg,,g,104.0,104.0,161.20000000000002,1.248,0.0,1.248,0.38792,11.0344,3.39768,5.71064,0.13104000000000002,13.0832,0.12896
2020-07-24,lunch,Fläsk karré,,g,167.0,167.0,283.9,0.0,0.0,0.0,0.13694,15.03,5.01,3.34,0.6780200000000001,30.06,0.36907
2020-07-24,lunch,Raps Olja,Zeta,g,1.0,1.0,8.24,0.0,0.0,0.0,0.0,0.9159999847412109,0.08699999809265141,0.8290000152587891,0.0,0.0,0.0
2020-07-24,lunch,Sesamolja,Ica Asia,g,1.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.13,0.87,0.0,0.0,0.0
2020-07-24,lunch,Kinesisk Soya,Favorit,g,7.0,7.0,9.590000000000002,1.8200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0
2020-07-24,lunch,Zucchini,,g,32.0,32.0,5.44,0.9952,0.32,0.8,0.0,0.1024,0.02688,0.032639999999999995,0.08352000000000001,0.3872,0.00256
2020-07-24,lunch,Spinach,,g,15.0,15.0,3.4499999999999997,0.5445,0.33,0.063,0.0,0.06,0.015,0.045,0.08370000000000001,0.429,0.01185
2020-07-24,snack,Coffee,,cl,15.0,150.0,12.0,0.36,0.0,0.0,0.0,1.02,0.66,0.0,0.0,0.24,0.0
2020-07-24,snack,Cereales Corn Flakes Original,,g,57.0,57.0,203.49,47.88,0.0,5.700000000000001,0.0,0.2280000033974648,0.0570000008493662,0.1140000016987324,0.09576000000000001,4.5600000000000005,0.41553
2020-07-24,snack,Mellanmjölk,,g,250.0,250.0,112.5,12.250000238418579,0.0,12.250000238418579,0.0,4.4999998807907,0.0,0.0,0.4,8.75,0.0
2020-07-24,snack,Yoghurt laktosfri  naturell,Ica,g,32.0,32.0,17.6,0.7680000305175781,0.0,0.7680000305175781,0.0,0.96,0.6079999923706055,0.32,0.0,1.2480000305175782,0.0
2020-07-25,breakfast,Ketchup Felix,Felix,g,15.0,15.0,12.0,2.6999999999999997,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0.165000003576,0.132
2020-07-25,breakfast,Slotts orginal senap,,g,20.0,20.0,31.6,3.0,1.1199999809265138,3.0,0.0,1.2399999618530275,0.1600000023841858,0.0,0.0,1.2000000000000002,0.0
2020-07-25,breakfast,Mjölk 3%,Arla,g,262.0,262.0,157.20000000000002,12.576,0.0,12.576,0.0,7.86,4.978,2.8820000000000006,0.4192,8.908,0.262
2020-07-25,breakfast,Pizzamix  riven ost,Wennersson,g,20.0,20.0,69.0,2.6,0.0,0.1,0.0,5.6000000000000005,3.0,0.0,0.0,2.2,0.0
2020-07-25,breakfast,Skogaholm originalrost,,g,72.0,72.0,187.2,35.28,1.728,1.944,0.0,2.088,0.36,1.728,0.0,6.336,0.0
2020-07-25,breakfast,Babyspenat,,g,19.0,19.0,4.75,0.45600001812029994,0.39899998187970004,0.05700000226499,0.0,0.0760000011324,0.0190000002831,0.05700000226499,0.10602000000000002,0.5700000000000001,0.01501
2020-07-25,breakfast,Chorizo Salami (Correct),Gøl,g,26.0,26.0,119.08,0.65,0.0,0.26,0.0,10.66,4.16,0.0,0.0,5.2,0.0010400000000000001
2020-07-25,lunch,Böngroddar,,g,100.0,100.0,35.0,3.20000004768372,3.0,0.0,0.0,0.400000005960464,0.100000001490116,0.0,0.149000003933907,3.0,0.00600000005215406
2020-07-25,lunch,Shirataki nudlar,Risberg,g,150.0,150.0,21.0,0.0,6.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0
2020-07-25,snack,Clear whey iced tea peach,Bodylab,g,50.0,50.0,175.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,5e-05
2020-07-25,snack,Babyspenat,,g,60.0,60.0,15.0,1.4400000572219998,1.259999942778,0.1800000071526,0.0,0.240000003576,0.060000000894,0.1800000071526,0.33480000000000004,1.7999999999999998,0.0474
2020-07-25,snack,Köttbullar Mamma Scan,,g,248.0,248.0,545.6,19.84,0.0,2.48,0.0,37.2,14.879999999999999,22.32,0.0,32.24,3.4720000000000004
2020-07-26,breakfast,Coffee,,cl,15.0,150.0,12.0,0.36,0.0,0.0,0.0,1.02,0.66,0.0,0.0,0.24,0.0
2020-07-26,breakfast,Coffee,,cl,15.0,150.0,12.0,0.36,0.0,0.0,0.0,1.02,0.66,0.0,0.0,0.24,0.0
2020-07-26,breakfast,Coffee,,cl,15.0,150.0,12.0,0.36,0.0,0.0,0.0,1.02,0.66,0.0,0.0,0.24,0.0
2020-07-26,breakfast,Red bell pepper,,g,110.0,110.0,34.1,6.633000000000001,2.3100000000000005,4.620000000000001,0.0,0.33,0.0297,0.0803,0.2321,1.089,0.0044
2020-07-26,breakfast,Rågkusar osötade - äkta surdeg,Fazer,g,60.0,60.0,144.0,25.8,6.6,1.32,0.0,1.2,0.2400000036,0.96000001428,0.0,4.2,0.72
2020-07-26,breakfast,Gräddleverpastej,,g,25.0,25.0,75.0,2.25,0.0,0.75,0.0,6.0,2.25,0.0,0.0,3.0,0.00015000000596046448
2020-07-26,breakfast,Lök,,g,9.0,9.0,3.5999999999999996,0.8405999999999999,0.153,0.3816,0.0,0.009,0.00378,0.0026999999999999997,0.013139999999999999,0.099,0.00035999999999999997
2020-07-26,breakfast,Whey 100  Mango Passion,Bodylab,Medium,1.0,35.0,136.5,2.45,0.35000000000000003,1.225,0.0,2.45,1.084999966621399,1.3650000333786012,0.0,25.55,0.012600000000000007
2020-07-26,dinner,Jalapeno,,g,16.0,16.0,4.64,1.04,0.44799999999999995,0.6592,0.0,0.0592,0.01472,0.022559999999999997,0.0344,0.1456,0.00048
2020-07-26,dinner,Philadelphia Naturell Original,Mondeléz International,g,46.0,46.0,103.5,1.9780000877219999,0.09200000138,1.9780000877219999,0.0,9.66,6.44,3.22,0.0,2.4840000438840004,0.000138
2020-07-26,dinner,Tomato,,g,86.0,86.0,15.48,3.3454,1.032,2.2618,0.0,0.17200000000000001,0.02408,0.09804,0.20381999999999997,0.7568,0.0043
2020-07-26,dinner,Rågkusar osötade - äkta surdeg,Fazer,g,120.0,120.0,288.0,51.6,13.2,2.64,0.0,2.4,0.4800000072,1.92000002856,0.0,8.4,1.44
2020-07-26,dinner,Gurka,Gurka,g,43.0,43.0,6.02,1.72,0.0,0.0,0.0,0.04300000064074988,0.0,0.0,0.0,0.34400000512599943,0.0
2020-07-26,dinner,Salami,Gøl,g,50.0,50.0,213.5,0.5,0.0,0.25,0.0,19.5,8.0,11.5,0.0,9.0,0.025
2020-07-26,dinner,Rödlök,,g,27.0,27.0,8.100000000000001,1.62,0.0,0.0,0.0,0.02700000040233132,0.0,0.0,0.0,0.32400001287460445,0.0
2020-07-26,lunch,Italiensk Fusilli,Favorit,g,40.43,40.43,147.1652,29.9182,1.2128999999999999,1.2128999999999999,0.0,0.6064499999999999,0.12129,0.0,0.0,4.8515999999999995,0.0
2020-07-26,lunch,Kycklingben råa,Kronfågel,g,143.0,143.0,228.79999999999998,0.715,0.0,0.0,0.0,13.584999999999999,0.0,0.0,0.0,25.74,0.0
2020-07-26,lunch,Red bell pepper,,g,11.5,11.5,3.565,0.69345,0.24150000000000002,0.48300000000000004,0.0,0.0345,0.003105,0.008395,0.024265000000000002,0.11385,0.00046
2020-07-26,lunch,Tomato,,g,15.2,15.2,2.7359999999999998,0.59128,0.18239999999999998,0.39975999999999995,0.0,0.0304,0.004256,0.017328,0.036024,0.13376,0.00076
2020-07-26,lunch,Matolja (ICA),ICA,g,3.2,3.2,28.8,0.0,0.0,0.0,0.0,3.2,0.28800000000000003,2.912,0.0,0.0,0.0
2020-07-26,lunch,Böngroddar,,g,92.0,92.0,32.2,2.944000043869022,2.7600000000000002,0.0,0.0,0.3680000054836269,0.09200000137090672,0.0,0.13708000361919445,2.7600000000000002,0.0055200000479817355
2020-07-26,lunch,Onion,,g,12.0,12.0,4.8,1.1208,0.204,0.5124,0.0,0.012,0.00504,0.0036,0.017519999999999997,0.132,0.00048
2020-07-26,snack,Coffee,,cl,15.0,150.0,12.0,0.36,0.0,0.0,0.0,1.02,0.66,0.0,0.0,0.24,0.0
2020-07-26,snack,Coffee,,cl,15.0,150.0,12.0,0.36,0.0,0.0,0.0,1.02,0.66,0.0,0.0,0.24,0.0
2020-07-26,snack,Whey 100 Vanilla Ice Coffee,Bodylab,g,40.0,40.0,160.0,2.3999999364217124,0.0,2.3999999364217124,0.0,2.7999998728434248,0.9600000381469727,1.8399999936421716,0.0,30.0,0.00014400000373522443
2020-07-27,breakfast,Coffee,,cl,15.0,150.0,12.0,0.36,0.0,0.0,0.0,1.02,0.66,0.0,0.0,0.24,0.0
2020-07-27,breakfast,Coffee,,cl,15.0,150.0,12.0,0.36,0.0,0.0,0.0,1.02,0.66,0.0,0.0,0.24,0.0
2020-07-27,breakfast,Levain Surdegsbröd,Pågens,g,44.0,44.0,103.4,18.92,1.54,0.88,0.0,0.88,0.132,0.748,0.0,3.96,0.528
2020-07-27,breakfast,Gurka,Gurka,g,40.0,40.0,5.6000000000000005,1.6,0.0,0.0,0.0,0.0400000005960464,0.0,0.0,0.0,0.3200000047683716,0.0
2020-07-27,breakfast,Whey 100  Mango Passion,Bodylab,g,47.0,47.0,183.3,3.29,0.47000000000000003,1.645,0.0,3.29,1.4569999551773072,1.833000044822693,0.0,34.31,0.016920000000000008
2020-07-27,breakfast,Gräddleverpastej,,Tablespoon,1.0,15.0,45.0,1.3499999999999999,0.0,0.44999999999999996,0.0,3.5999999999999996,1.3499999999999999,0.0,0.0,1.7999999999999998,9.000000357627868e-05
2020-07-27,dinner,Ketchup Felix,Felix,g,30.0,30.0,24.0,5.3999999999999995,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.330000007152,0.264
2020-07-27,dinner,Pizzamix  riven ost,Wennersson,g,56.0,56.0,193.20000000000002,7.280000000000001,0.0,0.28,0.0,15.680000000000001,8.4,0.0,0.0,6.16,0.0
2020-07-27,dinner,Levain Surdegsbröd,Pågens,g,126.0,126.0,296.1,54.18,4.41,2.52,0.0,2.52,0.378,2.142,0.0,11.34,1.512
2020-07-27,dinner,Majskorn frysta,,g,22.0,22.0,22.0,4.1579999999999995,0.396,0.17600000000000002,0.0,0.17600000000000002,0.022000000000000002,0.132,0.0462,0.66,0.00066
2020-07-27,dinner,Whey 100  Mango Passion,Bodylab,g,52.0,52.0,202.8,3.64,0.52,1.82,0.0,3.64,1.6119999504089355,2.0280000495910646,0.0,37.96,0.01872000000000001
2020-07-27,dinner,Salami,Gøl,g,30.0,30.0,128.1,0.3,0.0,0.15,0.0,11.7,4.8,6.8999999999999995,0.0,5.3999999999999995,0.015
2020-07-27,dinner,Ketchup Felix,Felix,Tablespoon,1.0,15.0,12.0,2.6999999999999997,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0.165000003576,0.132
2020-07-27,lunch,Italiensk Fusilli,Favorit,g,81.0,81.0,294.84000000000003,59.940000000000005,2.43,2.43,0.0,1.215,0.243,0.0,0.0,9.72,0.0
2020-07-27,lunch,Kycklingben råa,Kronfågel,g,231.6,231.6,370.55999999999995,1.158,0.0,0.0,0.0,22.002,0.0,0.0,0.0,41.687999999999995,0.0
2020-07-27,lunch,Red bell pepper,,g,18.7,18.7,5.797,1.12761,0.3927,0.7854,0.0,0.0561,0.005049,0.013651,0.039457,0.18513,0.000748
2020-07-27,lunch,Tomato,,g,24.6,24.6,4.428000000000001,0.9569400000000001,0.2952,0.64698,0.0,0.04920000000000001,0.006888000000000001,0.028044000000000003,0.058302,0.21648000000000003,0.0012300000000000002
2020-07-27,lunch,Matolja (ICA),ICA,g,5.2,5.2,46.800000000000004,0.0,0.0,0.0,0.0,5.2,0.468,4.732,0.0,0.0,0.0
2020-07-27,lunch,"Lettuce, Iceberg, raw",,g,187.0,187.0,26.18,5.61,2.244,0.37400000000000005,0.0,0.18700000000000003,0.0,0.18700000000000003,0.26367,1.683,0.0187
2020-07-27,lunch,Onion,,g,19.3,19.3,7.720000000000001,1.8026200000000001,0.3281,0.8241099999999999,0.0,0.0193,0.008106,0.00579,0.028177999999999998,0.21230000000000002,0.000772
2020-07-28,breakfast,Coffee,,cl,15.0,150.0,12.0,0.36,0.0,0.0,0.0,1.02,0.66,0.0,0.0,0.24,0.0
2020-07-28,breakfast,Coffee,,cl,15.0,150.0,12.0,0.36,0.0,0.0,0.0,1.02,0.66,0.0,0.0,0.24,0.0
2020-07-28,breakfast,Whey 100  Mango Passion,Bodylab,g,54.0,54.0,210.60000000000002,3.7800000000000002,0.54,1.8900000000000001,0.0,3.7800000000000002,1.673999948501587,2.1060000514984134,0.0,39.42,0.01944000000000001
2020-07-28,dinner,Slotts orginal senap,,g,18.0,18.0,28.439999999999998,2.6999999999999997,1.0079999828338622,2.6999999999999997,0.0,1.1159999656677246,0.14400000214576722,0.0,0.0,1.08,0.0
2020-07-28,dinner,Entrecote,Ica,g,200.0,200.0,280.0,0.0,0.0,0.0,0.0,12.199999809265137,6.0,6.0,0.0,44.0,0.0004000000059604646
2020-07-28,dinner,Ketchup Felix,Felix,g,23.0,23.0,18.400000000000002,4.140000000000001,0.0,3.91,0.0,0.0,0.0,0.0,0.0,0.2530000054832,0.2024
2020-07-28,dinner,Sorunda chorizo,Sorunda korvfabrik,g,116.0,116.0,278.4,6.959999999999999,0.0,0.08120000000000001,0.0,19.72,6.959999999999999,10.6372,0.0,17.4,0.01856
2020-07-28,dinner,Casein protein ultimate chocolate,Bodylab,g,40.0,40.0,140.0,3.2,0.0,1.6,0.0,1.4000000000000001,0.2,1.2000000000000002,0.0,28.400000000000002,0.084
2020-07-28,dinner,Zucchini,,g,353.0,353.0,60.010000000000005,10.9783,3.5300000000000002,8.825000000000001,0.0,1.1296000000000002,0.29652000000000006,0.36006,0.9213300000000001,4.2713,0.02824
2020-07-28,lunch,Kycklingben råa,Kronfågel,g,231.6,231.6,370.55999999999995,1.158,0.0,0.0,0.0,22.002,0.0,0.0,0.0,41.687999999999995,0.0
2020-07-28,lunch,Red bell pepper,,g,18.7,18.7,5.797,1.12761,0.3927,0.7854,0.0,0.0561,0.005049,0.013651,0.039457,0.18513,0.000748
2020-07-28,lunch,Tomato,,g,24.6,24.6,4.428000000000001,0.9569400000000001,0.2952,0.64698,0.0,0.04920000000000001,0.006888000000000001,0.028044000000000003,0.058302,0.21648000000000003,0.0012300000000000002
2020-07-28,lunch,Matolja (ICA),ICA,g,5.2,5.2,46.800000000000004,0.0,0.0,0.0,0.0,5.2,0.468,4.732,0.0,0.0,0.0
2020-07-28,lunch,Onion,,g,19.3,19.3,7.720000000000001,1.8026200000000001,0.3281,0.8241099999999999,0.0,0.0193,0.008106,0.00579,0.028177999999999998,0.21230000000000002,0.000772
2020-07-28,snack,Grekisk yoghurt,Larsa,g,138.0,138.0,82.80000000000001,6.210000000000001,0.0,4.83,0.0,0.0,0.0,0.0,0.0,13.8,0.0001380000020563603
2020-07-28,snack,Rågkusar osötade - äkta surdeg,Fazer,g,59.0,59.0,141.6,25.369999999999997,6.489999999999999,1.298,0.0,1.18,0.23600000354,0.944000014042,0.0,4.13,0.708
2020-07-28,snack,Babyspenat,,g,61.0,61.0,15.25,1.4640000581756998,1.2809999418243,0.18300000727181,0.0,0.2440000036356,0.0610000009089,0.18300000727181,0.34038,1.83,0.04819
2020-07-28,snack,Päron Conference,,g,193.0,193.0,104.22,21.23,7.526999999999999,0.0,0.0,0.193,0.0,0.0,0.20457999999999998,0.772,0.0
2020-07-28,snack,Garlic,,Standard serving,1.0,2.7,2.448569689590537,0.5432866707239139,0.0345100426049673,0.016433353621413002,0.0,0.008216676810706501,0.001462568472305757,0.004272671941567381,0.0065897748021866145,0.1045161290321867,0.00027936701156402105
2020-07-29,breakfast,Coffee,,cl,25.0,250.0,20.0,0.6,0.0,0.0,0.0,1.7000000000000002,1.1,0.0,0.0,0.4,0.0
2020-07-29,breakfast,Coffee,,cl,15.0,150.0,12.0,0.36,0.0,0.0,0.0,1.02,0.66,0.0,0.0,0.24,0.0
2020-07-29,breakfast,Whey 100  Mango Passion,Bodylab,g,46.0,46.0,179.4,3.22,0.46,1.61,0.0,3.22,1.4259999561309815,1.7940000438690187,0.0,33.58,0.01656000000000001
2020-07-29,dinner,Slotts orginal senap,,g,24.0,24.0,37.92,3.5999999999999996,1.3439999771118163,3.5999999999999996,0.0,1.4879999542236328,0.19200000286102295,0.0,0.0,1.44,0.0
2020-07-29,dinner,Jalapeno,,g,15.0,15.0,4.35,0.975,0.42,0.618,0.0,0.0555,0.0138,0.02115,0.03225,0.1365,0.00045
